split_id,family,name,public_n,private_n,public_pos,private_pos,public_auc,private_auc,private_delta_ref,private_rank
7,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9537131274754375,0.9539169939601634,0.0,7
8,stratified,rstack_realmlp6avg_cbag_004_006_008,87828,351312,17476,69905,0.9541376293674504,0.9538635303556895,3.737373458068127e-05,2
8,stratified,rstack_realmlp6avg_cbag_all4,87828,351312,17476,69905,0.954141200820562,0.953862600901314,3.644428020521673e-05,4
8,stratified,rstack_realmlp6avg_cbag_004_008,87828,351312,17476,69905,0.9541377708916684,0.953863183208242,3.7026587133226485e-05,3
8,stratified,rstack_realmlp6avg_c004_s42_j5,87828,351312,17476,69905,0.9541301391575427,0.953864979794139,3.882317303016691e-05,1
8,stratified,rstack_realmlp6avg_c006_s42_j5,87828,351312,17476,69905,0.9541340343269691,0.9538598311943761,3.367457326730605e-05,5
8,stratified,rstack_realmlp6avg_c008_s42_j5,87828,351312,17476,69905,0.954141212207568,0.9538559243241054,2.9767702996563727e-05,6
8,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9540726827650909,0.9538261566211088,0.0,7
9,stratified,rstack_realmlp6avg_cbag_004_006_008,87828,351312,17476,69905,0.953412549556901,0.9540460997175115,4.394788067096922e-05,3
9,stratified,rstack_realmlp6avg_cbag_all4,87828,351312,17476,69905,0.9534096881649523,0.9540465612421383,4.4409405297707316e-05,1
9,stratified,rstack_realmlp6avg_cbag_004_008,87828,351312,17476,69905,0.9534094596114738,0.95404624291774,4.409108089942215e-05,2
9,stratified,rstack_realmlp6avg_c004_s42_j5,87828,351312,17476,69905,0.9534172198560964,0.9540447171770035,4.256534016289226e-05,4
9,stratified,rstack_realmlp6avg_c006_s42_j5,87828,351312,17476,69905,0.9534118305488047,0.9540415589943306,3.9407157490067846e-05,6
9,stratified,rstack_realmlp6avg_c008_s42_j5,87828,351312,17476,69905,0.9533977952504915,0.9540425762903798,4.0424453539245064e-05,5
9,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9533714961466632,0.9540021518368406,0.0,7
10,stratified,rstack_realmlp6avg_cbag_004_006_008,87828,351312,17476,69905,0.954428442114942,0.9537926795391043,4.648064892776027e-05,2
