split_id,family,name,public_n,private_n,public_pos,private_pos,public_auc,private_auc,private_delta_ref,private_rank
17,stratified,rstack_realmlp6avg_meta_c010_s10,87828,351312,17476,69905,0.9535258608407395,0.9540547723544177,7.906096301291132e-05,4
17,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9534829147474247,0.9539757113914048,0.0,5
18,stratified,rstack_realmlp6avg_meta_c014_s10,87828,351312,17476,69905,0.9537680014575888,0.9540530885190024,0.0001327000474968809,1
18,stratified,rstack_realmlp6avg_meta_c016_s10,87828,351312,17476,69905,0.9537663194341238,0.954047957660411,0.0001275691889054409,2
18,stratified,rstack_realmlp6avg_meta_c012_s10,87828,351312,17476,69905,0.9537335712180838,0.954012696040239,9.230756873346291e-05,3
18,stratified,rstack_realmlp6avg_meta_c010_s10,87828,351312,17476,69905,0.9537250090028924,0.9540046148096009,8.422633809535007e-05,4
18,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9537017193220914,0.9539203884715055,0.0,5
19,stratified,rstack_realmlp6avg_meta_c014_s10,87828,351312,17476,69905,0.954094464480948,0.9539713572301118,0.000132791803411747,1
19,stratified,rstack_realmlp6avg_meta_c016_s10,87828,351312,17476,69905,0.9540941204306937,0.9539658672780119,0.00012730185131182292,2
19,stratified,rstack_realmlp6avg_meta_c012_s10,87828,351312,17476,69905,0.9540587418162564,0.9539311464839776,9.258105727749655e-05,3
19,stratified,rstack_realmlp6avg_meta_c010_s10,87828,351312,17476,69905,0.9540521967278508,0.9539225115661235,8.394613942341866e-05,4
19,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9540279480984689,0.9538385654267001,0.0,5
20,stratified,rstack_realmlp6avg_meta_c014_s10,87828,351312,17476,69905,0.9539487002298692,0.9540082264342463,0.00011811095869795896,1
20,stratified,rstack_realmlp6avg_meta_c016_s10,87828,351312,17476,69905,0.9539441063862859,0.9540038634277848,0.00011374795223639822,2
20,stratified,rstack_realmlp6avg_meta_c012_s10,87828,351312,17476,69905,0.9539064284099841,0.9539698078005906,7.969232504223545e-05,3
20,stratified,rstack_realmlp6avg_meta_c010_s10,87828,351312,17476,69905,0.9539012456955165,0.9539607762735132,7.066079796480551e-05,4
20,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9538247266415807,0.9538901154755484,0.0,5
21,stratified,rstack_realmlp6avg_meta_c014_s10,87828,351312,17476,69905,0.9542195385420353,0.9539384358178611,0.00012934071349146592,1
21,stratified,rstack_realmlp6avg_meta_c016_s10,87828,351312,17476,69905,0.9542181607143033,0.9539331296317625,0.0001240345273928467,2
21,stratified,rstack_realmlp6avg_meta_c012_s10,87828,351312,17476,69905,0.9541825421593814,0.9538988144446229,8.971934025325812e-05,3
21,stratified,rstack_realmlp6avg_meta_c010_s10,87828,351312,17476,69905,0.954167372227251,0.9538922607339219,8.316562955223983e-05,4
21,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.954140961693435,0.9538090951043696,0.0,5
22,stratified,rstack_realmlp6avg_meta_c014_s10,87828,351312,17476,69905,0.9539442902050979,0.9540090482724048,0.0001268706239290207,1
22,stratified,rstack_realmlp6avg_meta_c016_s10,87828,351312,17476,69905,0.953941101843404,0.9540042267405403,0.00012204909206448011,2
22,stratified,rstack_realmlp6avg_meta_c012_s10,87828,351312,17476,69905,0.95390676514002,0.9539694405735938,8.726292511795908e-05,3
22,stratified,rstack_realmlp6avg_meta_c010_s10,87828,351312,17476,69905,0.9539018776743522,0.953960580408948,7.840276047221817e-05,4
22,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9538576741302266,0.9538821776484758,0.0,5
23,stratified,rstack_realmlp6avg_meta_c014_s10,87828,351312,17476,69905,0.9541952850325081,0.9539454153675089,0.00012297341217548663,1
23,stratified,rstack_realmlp6avg_meta_c016_s10,87828,351312,17476,69905,0.9541942260409454,0.9539399827565015,0.00011754080116810339,2
23,stratified,rstack_realmlp6avg_meta_c012_s10,87828,351312,17476,69905,0.9541590873669926,0.9539055196415435,8.307768621007572e-05,3
23,stratified,rstack_realmlp6avg_meta_c010_s10,87828,351312,17476,69905,0.9541521307196541,0.9538969915265576,7.45495712242139e-05,4
23,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9540908141321516,0.9538224419553334,0.0,5
24,stratified,rstack_realmlp6avg_meta_c014_s10,87828,351312,17476,69905,0.9540203057906947,0.9539899013292653,0.00012088102147589375,1
24,stratified,rstack_realmlp6avg_meta_c016_s10,87828,351312,17476,69905,0.9540208092590335,0.953984132449351,0.00011511214156156857,2
24,stratified,rstack_realmlp6avg_meta_c012_s10,87828,351312,17476,69905,0.9539843732797487,0.9539499236075709,8.090329978149846e-05,3
24,stratified,rstack_realmlp6avg_meta_c010_s10,87828,351312,17476,69905,0.9539749139311521,0.9539418508662613,7.283055847184805e-05,4
24,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9539056215592697,0.9538690203077894,0.0,5
25,stratified,rstack_realmlp6avg_meta_c014_s10,87828,351312,17476,69905,0.9530288310404111,0.9542360155001381,0.00011419875082552267,1
25,stratified,rstack_realmlp6avg_meta_c016_s10,87828,351312,17476,69905,0.9530242339433975,0.9542315385231718,0.0001097217738591505,2
25,stratified,rstack_realmlp6avg_meta_c012_s10,87828,351312,17476,69905,0.9529877613630218,0.9541971695025064,7.535275319381363e-05,3
