split_id,family,name,public_n,private_n,public_pos,private_pos,public_auc,private_auc,private_delta_ref,private_rank
8,stratified,rstack_liblinear_c006_s42_j5,87828,351312,17476,69905,0.9540910369921272,0.9538236376289478,-2.5189921609714006e-06,7
8,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9540726827650909,0.9538261566211088,0.0,4
9,stratified,best_rust_csweep_stack,87828,351312,17476,69905,0.9533730472195586,0.9540114022055876,9.250368746993587e-06,1
9,stratified,best_blend_meta_rust_multi_w100_620_280,87828,351312,17476,69905,0.9533718816781537,0.9540102963561845,8.144519343944445e-06,2
9,stratified,best_blend_meta_rust_w65,87828,351312,17476,69905,0.9533727194364559,0.9540098639596127,7.712122772174368e-06,3
9,stratified,rstack_liblinear_s42_j5,87828,351312,17476,69905,0.9533689592843869,0.9540089616507544,6.8098139138772495e-06,4
9,stratified,rstack_liblinear_c004_s42_j5,87828,351312,17476,69905,0.9533730765004313,0.9540057820160063,3.630179165714509e-06,6
9,stratified,rstack_liblinear_c006_s42_j5,87828,351312,17476,69905,0.953361504048855,0.954006717062155,4.565225314445698e-06,5
9,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9533714961466632,0.9540021518368406,0.0,7
10,stratified,best_rust_csweep_stack,87828,351312,17476,69905,0.9544162612718997,0.953751283947062,5.085056885456574e-06,1
10,stratified,best_blend_meta_rust_multi_w100_620_280,87828,351312,17476,69905,0.9544168281821295,0.9537499173685245,3.718478348013754e-06,2
10,stratified,best_blend_meta_rust_w65,87828,351312,17476,69905,0.9544176935945892,0.9537493097461143,3.1108559377379663e-06,3
10,stratified,rstack_liblinear_s42_j5,87828,351312,17476,69905,0.9544227209577599,0.9537460498948377,-1.4899533884449312e-07,6
10,stratified,rstack_liblinear_c004_s42_j5,87828,351312,17476,69905,0.9544105474349357,0.9537470650558462,8.661656696329345e-07,4
10,stratified,rstack_liblinear_c006_s42_j5,87828,351312,17476,69905,0.9544099504304757,0.9537449278801267,-1.2710100498747323e-06,7
10,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9543969887641613,0.9537461988901765,0.0,5
11,stratified,best_rust_csweep_stack,87828,351312,17476,69905,0.9536361700217688,0.9539466893259483,9.332415310203679e-06,1
11,stratified,best_blend_meta_rust_multi_w100_620_280,87828,351312,17476,69905,0.9536332939893838,0.95394585000079,8.493090151939775e-06,2
11,stratified,best_blend_meta_rust_w65,87828,351312,17476,69905,0.9536347620998066,0.9539451145809447,7.75767030658514e-06,3
11,stratified,rstack_liblinear_s42_j5,87828,351312,17476,69905,0.9536300584529507,0.9539443810419687,7.024131330579664e-06,4
11,stratified,rstack_liblinear_c004_s42_j5,87828,351312,17476,69905,0.9536311011773617,0.9539422463062955,4.889395657459161e-06,5
11,stratified,rstack_liblinear_c006_s42_j5,87828,351312,17476,69905,0.9536319242952276,0.9539400303374082,2.673426770072318e-06,6
11,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9536336461732138,0.9539373569106381,0.0,7
12,stratified,best_rust_csweep_stack,87828,351312,17476,69905,0.9537528372189615,0.953917369422317,1.0127311288687935e-05,1
12,stratified,best_blend_meta_rust_multi_w100_620_280,87828,351312,17476,69905,0.9537548275049474,0.9539153536897447,8.111578716385459e-06,3
12,stratified,best_blend_meta_rust_w65,87828,351312,17476,69905,0.9537553732678802,0.9539149061445509,7.664033522591929e-06,4
12,stratified,rstack_liblinear_s42_j5,87828,351312,17476,69905,0.9537524476206831,0.9539139623549022,6.72024387393666e-06,5
12,stratified,rstack_liblinear_c004_s42_j5,87828,351312,17476,69905,0.9537372248203104,0.9539156711499599,8.429038931612176e-06,2
12,stratified,rstack_liblinear_c006_s42_j5,87828,351312,17476,69905,0.9537440749178067,0.9539117469960264,4.504884998146608e-06,6
12,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9537542540878571,0.9539072421110283,0.0,7
13,stratified,best_rust_csweep_stack,87828,351312,17476,69905,0.9538608128771083,0.9538910775655457,9.270651633475069e-06,1
13,stratified,best_blend_meta_rust_multi_w100_620_280,87828,351312,17476,69905,0.9538610137764294,0.9538896186210818,7.81170716956936e-06,2
13,stratified,best_blend_meta_rust_w65,87828,351312,17476,69905,0.9538618515347316,0.9538890098803168,7.202966404551425e-06,3
13,stratified,rstack_liblinear_s42_j5,87828,351312,17476,69905,0.9538590283705889,0.9538880138838401,6.206969927924355e-06,4
13,stratified,rstack_liblinear_c004_s42_j5,87828,351312,17476,69905,0.9538509501031546,0.9538877747084498,5.967794537542481e-06,5
13,stratified,rstack_liblinear_c006_s42_j5,87828,351312,17476,69905,0.9538544979688964,0.9538853118881924,3.5049742801440686e-06,6
13,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9538583825646744,0.9538818069139122,0.0,7
14,stratified,best_rust_csweep_stack,87828,351312,17476,69905,0.9527580813842206,0.9541651522291489,1.1728185123405233e-05,1
14,stratified,best_blend_meta_rust_multi_w100_620_280,87828,351312,17476,69905,0.9527547010701392,0.9541644608318091,1.1036787783580415e-05,2
14,stratified,best_blend_meta_rust_w65,87828,351312,17476,69905,0.9527581114784509,0.9541635205497273,1.009650570182874e-05,4
14,stratified,rstack_liblinear_s42_j5,87828,351312,17476,69905,0.9527475142426068,0.9541639523362874,1.0528292261891004e-05,3
14,stratified,rstack_liblinear_c004_s42_j5,87828,351312,17476,69905,0.9527569012023793,0.954159890777236,6.466733210475084e-06,5
14,stratified,rstack_liblinear_c006_s42_j5,87828,351312,17476,69905,0.9527504520901676,0.954159645603398,6.221559372576735e-06,6
14,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9527659457386127,0.9541534240440255,0.0,7
15,stratified,best_rust_csweep_stack,87828,351312,17476,69905,0.9536331361980143,0.9539471706251185,7.036026557161179e-06,1
15,stratified,best_blend_meta_rust_multi_w100_620_280,87828,351312,17476,69905,0.9536349231446064,0.9539452816224607,5.1470238994211215e-06,3
15,stratified,best_blend_meta_rust_w65,87828,351312,17476,69905,0.9536335599573108,0.9539453753100791,5.240711517751073e-06,2
15,stratified,rstack_liblinear_s42_j5,87828,351312,17476,69905,0.9536345473734068,0.9539432049903946,3.0703918333374602e-06,5
15,stratified,rstack_liblinear_c004_s42_j5,87828,351312,17476,69905,0.953623691489854,0.9539440423838496,3.907785288248533e-06,4
15,stratified,rstack_liblinear_c006_s42_j5,87828,351312,17476,69905,0.9536240192729567,0.9539420756555441,1.941056982812661e-06,6
15,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9536222477801585,0.9539401345985613,0.0,7
16,stratified,best_rust_csweep_stack,87828,351312,17476,69905,0.9529705189957904,0.954111418999538,7.45586705641621e-06,1
16,stratified,best_blend_meta_rust_multi_w100_620_280,87828,351312,17476,69905,0.9529739350976053,0.9541089838839751,5.020751493556297e-06,3
16,stratified,best_blend_meta_rust_w65,87828,351312,17476,69905,0.9529759928922699,0.9541083218180274,4.3586855458244145e-06,4
16,stratified,rstack_liblinear_s42_j5,87828,351312,17476,69905,0.9529784606191523,0.954105799877477,1.8367449954315163e-06,5
16,stratified,rstack_liblinear_c004_s42_j5,87828,351312,17476,69905,0.9529537378023042,0.9541098764326474,5.913300165860669e-06,2
16,stratified,rstack_liblinear_c006_s42_j5,87828,351312,17476,69905,0.9529626318673863,0.9541057532624222,1.790129940615337e-06,6
16,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9529600998852554,0.9541039631324816,0.0,7
17,stratified,best_rust_csweep_stack,87828,351312,17476,69905,0.9534822697548678,0.9539852843546316,9.572963226789355e-06,2
17,stratified,best_blend_meta_rust_multi_w100_620_280,87828,351312,17476,69905,0.9534767063890552,0.9539853674178809,9.656026476068114e-06,1
17,stratified,best_blend_meta_rust_w65,87828,351312,17476,69905,0.9534770333588003,0.9539848500771906,9.138685785781142e-06,4
17,stratified,rstack_liblinear_s42_j5,87828,351312,17476,69905,0.9534697481150015,0.9539848566856499,9.145294245116453e-06,3
17,stratified,rstack_liblinear_c004_s42_j5,87828,351312,17476,69905,0.9534862405665487,0.9539787473175816,3.0359261767864965e-06,6
17,stratified,rstack_liblinear_c006_s42_j5,87828,351312,17476,69905,0.9534787267692714,0.9539787748189389,3.0634275340890582e-06,5
17,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9534829147474247,0.9539757113914048,0.0,7
18,stratified,best_rust_csweep_stack,87828,351312,17476,69905,0.9537129460966983,0.953927489870975,7.1013994694668625e-06,1
18,stratified,best_blend_meta_rust_multi_w100_620_280,87828,351312,17476,69905,0.9537123092377171,0.9539262550041138,5.866532608256314e-06,2
18,stratified,best_blend_meta_rust_w65,87828,351312,17476,69905,0.9537131779036072,0.9539259092291924,5.5207576868943065e-06,3
18,stratified,rstack_liblinear_s42_j5,87828,351312,17476,69905,0.9537135943426855,0.9539239570394974,3.5685679918850965e-06,4
18,stratified,rstack_liblinear_c004_s42_j5,87828,351312,17476,69905,0.9537067450585469,0.9539237113064821,3.322834976615674e-06,5
18,stratified,rstack_liblinear_c006_s42_j5,87828,351312,17476,69905,0.9537085002841936,0.9539210424547991,6.539832936303114e-07,6
18,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9537017193220914,0.9539203884715055,0.0,7
19,stratified,best_rust_csweep_stack,87828,351312,17476,69905,0.954040146835378,0.953845325067158,6.759640457931759e-06,1
19,stratified,best_blend_meta_rust_multi_w100_620_280,87828,351312,17476,69905,0.954039176499791,0.9538444049154597,5.839488759651346e-06,2
19,stratified,best_blend_meta_rust_w65,87828,351312,17476,69905,0.9540389959344094,0.9538441031630438,5.537736343708133e-06,3
19,stratified,rstack_liblinear_s42_j5,87828,351312,17476,69905,0.9540394188803484,0.9538420486947334,3.483268033344089e-06,4
19,stratified,rstack_liblinear_c004_s42_j5,87828,351312,17476,69905,0.9540333902740029,0.9538413823078701,2.8168811699869067e-06,5
19,stratified,rstack_liblinear_c006_s42_j5,87828,351312,17476,69905,0.9540378678074529,0.9538383601069549,-2.0531974520565655e-07,7
19,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9540279480984689,0.9538385654267001,0.0,6
20,stratified,best_rust_csweep_stack,87828,351312,17476,69905,0.9538282444130923,0.9538991894492679,9.073973719520012e-06,1
20,stratified,best_blend_meta_rust_multi_w100_620_280,87828,351312,17476,69905,0.9538253643139195,0.9538986872571996,8.571781651256494e-06,2
